Date, Close/Last, Volume, Open, High, Low
08/21/2018, $211.23, 646577, $210.86, $213.77, $210.53
08/20/2018, $209.86, 1038417, $209, $212.87, $207.8009
08/17/2018, $206.63, 1439905, $199.1, $208.04, $198.895
08/16/2018, $200.25, 1198459, $200.28, $204.7, $199.24
08/15/2018, $200.65, 2353259, $199.98, $204.14, $195.37
08/14/2018, $208.21, 2145316, $213.4, $214.99, $205.8505
08/13/2018, $215.79, 2239458, $223.97, $224.65, $213.5943
08/10/2018, $224.67, 1812640, $226, $226.05, $218.22
08/09/2018, $225.22, 4173012, $238, $241.76, $223.88
08/08/2018, $252.97, 965118, $260.02, $262.62, $251.62
08/07/2018, $261.54, 875739, $259.11, $266.7995, $259.11
08/06/2018, $257.81, 562469, $257.07, $259.02, $256.28
08/03/2018, $258.13, 528274, $256.5, $260.34, $254.97
08/02/2018, $255.03, 782723, $254.54, $255.78, $252.08
08/01/2018, $258.72, 375378, $256.48, $261.13, $255.02
07/31/2018, $258, 623690, $256.31, $258.516, $249.81
07/30/2018, $259.61, 540299, $265.6, $265.6, $257.55
07/27/2018, $264.91, 529811, $266.44, $268.4, $261.01
07/26/2018, $267.65, 427862, $266.45, $268.79, $266.15
07/25/2018, $270.36, 427420, $265.47, $270.64, $265.16
07/24/2018, $263.77, 519255, $264.22, $266.47, $263.38
07/23/2018, $261.28, 503597, $262.68, $263.645, $258.53
07/20/2018, $264.25, 540943, $264.52, $265.9995, $262.28
07/19/2018, $262.11, 618277, $259.85, $265.65, $257.82
07/18/2018, $261.62, 721207, $266.98, $266.98, $258.15
07/17/2018, $266.42, 537995, $264.2, $269.15, $261.52
07/16/2018, $268.07, 506042, $267.18, $269.92, $264.5
07/13/2018, $266.11, 349644, $267.99, $267.99, $263.88
07/12/2018, $267.1, 778778, $267.17, $268.09, $263.8
07/11/2018, $265.52, 848404, $260.22, $267.51, $259
07/10/2018, $265.24, 723789, $268, $270.46, $263
07/09/2018, $267.57, 1092217, $265, $269.8, $263.73
07/06/2018, $261.19, 1140806, $255.3, $262.85, $255.26
07/05/2018, $256.26, 917147, $250.12, $256.49, $249.53
07/03/2018, $249.58, 681657, $258, $258.96, $249.39
07/02/2018, $250.65, 767738, $249.43, $251.97, $247.62
06/29/2018, $252.67, 930884, $249.72, $254.42, $248.6
06/28/2018, $246.63, 923452, $242.01, $247.66, $238.73
06/27/2018, $243.86, 880508, $250.55, $252.08, $242.49
06/26/2018, $249.98, 1208166, $249.55, $253.5, $248.01
06/25/2018, $248.33, 1300835, $254.16, $256.235, $245
06/22/2018, $259.4, 959051, $256.21, $260.85, $255.07
06/21/2018, $254.19, 687205, $252.61, $257.18, $250.581
06/20/2018, $254.9, 943908, $253.4, $256.3, $248.25
06/19/2018, $249.19, 1062763, $242.97, $252.5, $242.72
06/18/2018, $252.36, 932063, $250.74, $252.94, $248.5828
06/15/2018, $254.88, 1718224, $251.89, $255.73, $250.11
06/14/2018, $255.04, 894996, $254.45, $256.11, $251.46
06/13/2018, $255.21, 1069608, $259.01, $262.79, $252.75
06/12/2018, $257.44, 1857481, $255.7, $264.35, $255.3
06/11/2018, $253.2, 1989039, $245.28, $256.05, $244.87
06/08/2018, $243.58, 1181673, $236.8, $243.99, $233.55
06/07/2018, $239.63, 1076291, $237.47, $241.69, $237.05
06/06/2018, $237.93, 1078865, $238.09, $240.8, $234.025
06/05/2018, $238.35, 1100911, $240, $240, $235.51
06/04/2018, $237.41, 1283013, $234.67, $238.7, $233.53
06/01/2018, $232.48, 1084097, $229.3, $234.84, $228.1
05/31/2018, $228.32, 1046236, $226.35, $228.93, $225.66
05/30/2018, $227.01, 1129821, $230.38, $230.87, $224.82
05/29/2018, $230.3, 1641061, $227.15, $232.4, $227
05/25/2018, $228.56, 1614607, $223.93, $230.28, $223.1
05/24/2018, $223.03, 2092239, $232.09, $232.74, $222.3213
05/23/2018, $232.53, 1136936, $233, $237.74, $230.88
05/22/2018, $235.38, 1367147, $232.47, $239.489, $232.47
05/21/2018, $233.59, 2184281, $246.9, $247.86, $231.45
05/18/2018, $246.33, 1094206, $243.22, $249.19, $243.22
05/17/2018, $246.16, 4952849, $250.86, $252.2, $240.07
05/16/2018, $266, 1783018, $266.53, $269.41, $263.53
05/15/2018, $266.35, 1050301, $266.85, $269.3, $261.14
05/14/2018, $269.55, 992334, $269.14, $271.07, $266.685
05/11/2018, $267.7, 711801, $269.49, $270, $264.475
05/10/2018, $266.88, 951167, $261.35, $268.07, $261.17
05/09/2018, $259.95, 639437, $257.93, $261.58, $257.51
05/08/2018, $258.16, 700970, $255.5, $259.36, $255.18
05/07/2018, $255.56, 686856, $253.21, $256.69, $252.76
05/04/2018, $251.57, 974177, $248, $253.31, $243.99
05/03/2018, $249.21, 1160235, $254, $256.14, $248.75
05/02/2018, $254.77, 857327, $260.35, $260.5, $254
05/01/2018, $260.95, 488169, $257.61, $262.57, $257.515
04/30/2018, $257.07, 638325, $255.96, $260.899, $255.51
04/27/2018, $253.93, 636627, $253.26, $255.999, $249.18
04/26/2018, $250.54, 825329, $252.9, $255.725, $250.14
04/25/2018, $249.07, 1186385, $255.86, $256.55, $248.45
04/24/2018, $254.1, 1543701, $261.97, $262.42, $251.8328
04/23/2018, $260.78, 892049, $264.94, $268.2, $260.32
04/20/2018, $266.3, 1643025, $272.47, $272.78, $262.02
04/19/2018, $275.14, 909104, $275.73, $276.37, $269.75
04/18/2018, $277.22, 773971, $278.01, $281.94, $274.19
04/17/2018, $278.18, 727424, $272, $280, $271.27
04/16/2018, $272.68, 724252, $271.66, $275.58, $268.79
04/13/2018, $272.99, 862560, $277, $277.75, $269.86
04/12/2018, $275.81, 1255445, $275.99, $278.745, $272.21
04/11/2018, $281.74, 504976, $280.72, $287.01, $280.01
04/10/2018, $282.49, 1019379, $287.25, $289.44, $278.18
04/09/2018, $280.51, 1040923, $275.67, $287.59, $275.2
04/06/2018, $272.74, 631464, $274.21, $279.66, $270.49
04/05/2018, $278.07, 807266, $278.46, $282.51, $276.3501
04/04/2018, $276.96, 981106, $263.98, $277.9, $261.88
04/03/2018, $271.22, 1218984, $278.22, $280.04, $269.02
04/02/2018, $275.86, 706758, $281.99, $285.57, $272.92
03/29/2018, $280.39, 1299685, $276.68, $283.88, $274.81
03/28/2018, $274.54, 2121414, $282.58, $282.58, $270.58
03/27/2018, $280.76, 1743446, $297.38, $297.38, $278.94
03/26/2018, $297.38, 1032818, $302.69, $302.69, $289.7977
03/23/2018, $295.66, 697344, $301.86, $303.9299, $295.35
03/22/2018, $302.51, 1412975, $312, $314.76, $299.69
03/21/2018, $319.77, 938835, $313.8, $321.83, $311
03/20/2018, $314.61, 666381, $317.96, $320.025, $311.22
03/19/2018, $317.95, 1401195, $320.07, $324.36, $310.28
03/16/2018, $326.94, 1714122, $324.15, $328.39, $323.12
03/15/2018, $325.58, 1525023, $317.88, $329, $316.995
03/14/2018, $314.17, 928136, $314.33, $318.18, $312.21
03/13/2018, $311.62, 908327, $314.54, $317.3, $306.02
03/12/2018, $314.29, 812525, $312.55, $317.75, $311.96
03/09/2018, $312.53, 1034157, $314.44, $318.79, $311.28
03/08/2018, $313.45, 1730859, $308.9, $314.19, $307.15
03/07/2018, $306.32, 934115, $297.12, $307.28, $296.7
03/06/2018, $300.7, 918129, $298.38, $301.47, $297.07
03/05/2018, $294.78, 1117600, $289, $296.19, $288.71
03/02/2018, $288.71, 1463968, $283.17, $289.69, $279
03/01/2018, $286.55, 1528945, $294, $295.21, $284
02/28/2018, $293.35, 1164420, $298.71, $300.5, $292.72
02/27/2018, $296.31, 1363278, $307.67, $308.9, $294.27
02/26/2018, $308.56, 837955, $313, $316.9, $307.695
02/23/2018, $311.64, 756893, $312.7, $313, $305.58
02/22/2018, $309.44, 843532, $308, $313.37, $306
02/21/2018, $306.75, 1188115, $313.56, $316.205, $306.36
02/20/2018, $310.79, 1076846, $304.26, $313.2296, $303.8
02/16/2018, $307.44, 662480, $309.78, $312.1, $306.76
02/15/2018, $309.57, 846716, $309.97, $311.27, $304.26
02/14/2018, $306.05, 842650, $299.86, $307.62, $299.5
02/13/2018, $300.11, 963683, $291.55, $302.27, $291.5
02/12/2018, $294.9, 1085556, $293.26, $296.44, $287.82
02/09/2018, $291.63, 2421525, $291.72, $296.649, $283.84
02/08/2018, $289.61, 3052059, $294.41, $315, $289.33
02/07/2018, $309, 1709028, $311.87, $314.77, $307.09
02/06/2018, $313.84, 1631819, $305.48, $316.59, $304.6
02/05/2018, $312.45, 1524936, $315, $325.9, $312.45
02/02/2018, $317.4, 1183709, $315.01, $321.2295, $311.66
02/01/2018, $316.06, 1034121, $318.07, $322.1415, $313.34
01/31/2018, $320.16, 1057145, $327.22, $328.5326, $319.99
01/30/2018, $322.8, 1168969, $323.42, $326.1, $316.8
01/29/2018, $326.7, 1938315, $343, $343, $326.26
01/26/2018, $335.91, 1456933, $330.91, $341.04, $330.79
01/25/2018, $329.59, 1123381, $327.35, $332.46, $325.16
01/24/2018, $324.63, 2003789, $335.51, $343.77, $322.12
01/23/2018, $334.57, 1226611, $332.38, $337.69, $329.005
01/22/2018, $331.5, 1010961, $325.77, $331.6, $321
01/19/2018, $325.55, 1413633, $330.15, $331.95, $323
01/18/2018, $322.19, 1307045, $325.16, $325.16, $316.7
01/17/2018, $324.4, 1031482, $323.88, $327.8, $322.22
01/16/2018, $322.08, 1613781, $332.38, $334.94, $320.11
01/12/2018, $328.83, 1056916, $329.59, $332.4, $324.13
01/11/2018, $327.4, 1791354, $335.46, $337.96, $325.78
01/10/2018, $334.9, 914884, $337.5, $337.79, $332.5
01/09/2018, $339.05, 1056255, $348.95, $348.99, $336.34
01/08/2018, $344.77, 1252630, $345.31, $347.97, $336.62
01/05/2018, $344.27, 1428123, $349.75, $350, $341.23
01/04/2018, $340.01, 1250376, $344.75, $348.01, $336.6
01/03/2018, $341.99, 1436877, $349.99, $350.57, $340.78
01/02/2018, $348.37, 1926245, $348, $355.42, $343.99
12/29/2017, $345.07, 1673649, $348.89, $350.12, $337.68
12/28/2017, $349.95, 1860938, $361.43, $362.82, $345.21
12/27/2017, $361.63, 565424, $362.08, $363.895, $358.07
12/26/2017, $361.54, 845046, $362.85, $366, $352.33
12/22/2017, $365.63, 742354, $375.68, $376.02, $363.04
12/21/2017, $371.36, 1450042, $371.64, $377.64, $370.12
12/20/2017, $362.43, 959689, $361.58, $363.29, $355.51
12/19/2017, $361.87, 1506704, $362.41, $370.35, $359
12/18/2017, $363.4, 1377014, $361.1, $369.535, $360.11
12/15/2017, $355.79, 1862815, $355.15, $356.55, $349.12
12/14/2017, $356.43, 1294683, $355.01, $363.7151, $354.59
12/13/2017, $357.8, 1629518, $350, $364.51, $349.51
12/12/2017, $344.52, 1351562, $341.81, $346.7, $331.59
12/11/2017, $344.77, 1770763, $325.13, $344.92, $324.185
12/08/2017, $321.51, 1700359, $326.45, $329.35, $320.14
12/07/2017, $320.35, 1124952, $320.25, $323.52, $316.54
12/06/2017, $318.28, 1465134, $312.01, $321.5, $312
12/05/2017, $317.99, 1397611, $325.64, $328, $316.26
12/04/2017, $328.91, 1341481, $326.01, $335.88, $323.71
12/01/2017, $323.9, 1184109, $324.63, $328.61, $318.35
11/30/2017, $328.71, 1518770, $323.06, $330.8099, $318.2
11/29/2017, $324.42, 1717797, $330.63, $331.21, $318.19
11/28/2017, $331.99, 1464266, $332.4, $336.58, $326.5
11/27/2017, $333.53, 984528, $341, $343.08, $332.57
11/24/2017, $344.21, 705818, $342, $347, $340.75
11/22/2017, $347.7, 2010968, $344.06, $355.39, $344.06
11/21/2017, $345, 2190700, $348.5, $355.9, $343.895
11/20/2017, $344.07, 3477572, $362, $363, $338.52
11/17/2017, $367.5, 6047340, $340, $375.1, $340
11/16/2017, $326.24, 3653824, $310.81, $332.195, $305.095
11/15/2017, $302.47, 1522698, $297.01, $304.29, $296
11/14/2017, $298.56, 1068243, $300.61, $301.87, $294.2
11/13/2017, $302.16, 1137839, $301.15, $308.49, $301
11/10/2017, $302.87, 1956393, $309.61, $310.92, $302.32
11/09/2017, $312.86, 1105327, $312.53, $316.49, $307.02
11/08/2017, $314.18, 1432883, $306, $320.67, $305.01
11/07/2017, $306.59, 1426222, $308.5, $311.72, $305.83
11/06/2017, $309.69, 3170755, $300, $310, $298
11/03/2017, $280.52, 1398911, $275.01, $285.44, $275.01
11/02/2017, $276.1, 881370, $275.63, $282.1, $272.14
11/01/2017, $275.97, 1535948, $284.08, $284.61, $275.56
10/31/2017, $281.92, 837543, $275, $283, $274.63
10/30/2017, $276.51, 1273899, $280.84, $282.37, $275.1
10/27/2017, $283.53, 1498282, $276.6, $284.37, $274.02
10/26/2017, $276.06, 1166327, $277, $278.31, $271.18
10/25/2017, $275.21, 1417107, $279.99, $284.13, $271.9303
10/24/2017, $280.54, 1147264, $276, $283.78, $273.58
10/23/2017, $275.09, 838825, $275.43, $278.51, $273.01
10/20/2017, $276.63, 623995, $279, $281.9599, $276.28
10/19/2017, $276.71, 734616, $275, $279.78, $273.18
10/18/2017, $277.73, 1056149, $281, $281.01, $276.41
10/17/2017, $279.85, 1099395, $283.2, $283.39, $277.12
10/16/2017, $282.58, 1327532, $282, $283.4, $279.66
10/13/2017, $279.65, 971119, $273.27, $279.79, $272.82
10/12/2017, $271.76, 898663, $269.08, $274.56, $269.08
10/11/2017, $268.8, 1055472, $267.8, $269.21, $265.42
10/10/2017, $269.33, 1524676, $277.84, $277.88, $266.28
10/09/2017, $275.63, 964334, $276.98, $277, $272.52
10/06/2017, $276.69, 948020, $271.49, $276.83, $271.49
10/05/2017, $273.1, 977158, $270.93, $273.83, $268.39
10/04/2017, $270.93, 1669350, $271.1, $271.7, $268.45
10/03/2017, $272.17, 1789880, $267.95, $274.74, $266.71
10/02/2017, $266.59, 879092, $265.14, $267.195, $261.5001
09/29/2017, $263.81, 1443362, $257.15, $265.4, $256.3201
09/28/2017, $257.35, 970693, $256.16, $258.55, $253.2
09/27/2017, $257.76, 1274450, $262.55, $262.55, $255.1422
09/26/2017, $258.19, 1890324, $265, $265.79, $258
09/25/2017, $263.69, 1825319, $268.95, $270, $259
09/22/2017, $271.61, 1662530, $275.86, $277.99, $268.02
09/21/2017, $277.62, 1502442, $284.34, $284.815, $275.22
09/20/2017, $283.56, 1309704, $288.27, $288.89, $280.5
09/19/2017, $287.28, 1788285, $293.82, $295.55, $286.005
09/18/2017, $293.3, 3284664, $277.5, $293.6, $276.9
09/15/2017, $271.07, 2132319, $267.05, $275.31, $262.69
09/14/2017, $268.5, 1007819, $269.44, $270.99, $266.05
09/13/2017, $270.27, 1129968, $270.8, $273, $269.52
09/12/2017, $271.35, 998848, $272, $272.27, $269.76
09/11/2017, $271.81, 1105319, $275.99, $276.79, $270.62
09/08/2017, $273.04, 840033, $273.6, $277.13, $272.77
09/07/2017, $275.1, 805266, $273, $275.59, $270.13
09/06/2017, $271.07, 777663, $270.95, $272.64, $269.31
09/05/2017, $269.08, 1097753, $268.76, $271.86, $265.31
09/01/2017, $269.89, 925780, $276.35, $276.39, $268.27
08/31/2017, $275.84, 1260236, $275.86, $277.98, $274.0603
08/30/2017, $275.57, 1553517, $266.99, $276.42, $266.69
08/29/2017, $265.15, 1182309, $260.91, $265.95, $259.44
08/28/2017, $266.83, 1025935, $267.11, $267.5, $262.6179
08/25/2017, $267.35, 1400548, $272.23, $272.3, $266.33
08/24/2017, $270.58, 1601765, $278.63, $278.71, $267.15
08/23/2017, $276.06, 754868, $274.25, $278, $273.27
08/22/2017, $277, 1019783, $277.24, $279.47, $273.17
08/21/2017, $274.74, 1156641, $272.13, $276.34, $270
08/18/2017, $270.34, 1127300, $273.8, $273.92, $270
08/17/2017, $273.6, 1422202, $279.93, $282.82, $272.821
08/16/2017, $278.56, 1275312, $278.32, $283.5, $277.66
08/15/2017, $276.07, 1467722, $278.85, $279.62, $274.25
08/14/2017, $278.62, 1468656, $285.37, $287.96, $278.0001
08/11/2017, $280.96, 2902984, $281.4, $282.48, $273.19
08/10/2017, $284.25, 6139884, $298.98, $301, $283.3
08/09/2017, $315.05, 1652965, $305.95, $316.395, $302.46
08/08/2017, $309.22, 1251119, $310, $313.15, $305.37
08/07/2017, $307.81, 1272976, $305.01, $308.74, $302.51
08/04/2017, $304.47, 681051, $304, $307.44, $302.2
08/03/2017, $302.17, 764344, $300.9, $304.6899, $297.9
08/02/2017, $299.33, 1535983, $306.51, $307.54, $293.75
08/01/2017, $308.4, 795030, $314, $314.97, $306.8
07/31/2017, $311.28, 1086979, $316.13, $316.8, $307
07/28/2017, $313.79, 768442, $308.31, $316.2475, $306.5
07/27/2017, $310.14, 1638958, $316, $320.92, $305.55
07/26/2017, $312.15, 923035, $310.09, $315.5, $308.36
07/25/2017, $308.89, 852994, $311.89, $312.465, $305.34
07/24/2017, $311.5, 672459, $309.23, $313.789, $307.59
07/21/2017, $307.2, 768794, $307.08, $310.99, $306.45
07/20/2017, $308.65, 847613, $307, $310.74, $305.86
07/19/2017, $306.96, 1039542, $314, $317.75, $305.68
07/18/2017, $309.21, 1005886, $302, $309.43, $300.15
07/17/2017, $301.99, 1247958, $310, $310.415, $300.3
07/14/2017, $310.35, 854140, $307.47, $313, $305.26
07/13/2017, $307.35, 1172549, $315.3, $317.5, $306.3
07/12/2017, $314.46, 1073247, $310.91, $315.55, $310
07/11/2017, $308.64, 1290370, $302.56, $308.93, $301
07/10/2017, $301, 947839, $297.51, $301.49, $295.35
07/07/2017, $295.79, 740017, $298.01, $299.47, $293.74
07/06/2017, $296.8, 1215612, $293.01, $300.5651, $292.28
07/05/2017, $294.15, 1557234, $294.25, $297.73, $290.1
07/03/2017, $296.83, 759951, $302.58, $304.32, $294.87
06/30/2017, $300.63, 978476, $305.03, $307.5899, $298.04
06/29/2017, $302.1, 1436546, $314.49, $316.49, $299.16
06/28/2017, $317.43, 1194745, $312.61, $317.76, $308.17
06/27/2017, $311.5, 1225926, $321.64, $321.64, $310
06/26/2017, $320.64, 1502353, $333.68, $337.55, $319.21
06/23/2017, $333.56, 1358189, $320, $333.78, $319.0011
06/22/2017, $325.28, 1081166, $321.8, $326.6236, $318.01
06/21/2017, $323.73, 1035195, $316.6, $327.26, $314.518
06/20/2017, $316.5, 1467500, $311.18, $318, $311.07
06/19/2017, $312.93, 1493063, $299.81, $313.43, $298.6
06/16/2017, $296.97, 1023500, $294, $297.08, $291.25
06/15/2017, $292.67, 1109023, $292.19, $294.4999, $285.43
06/14/2017, $294.77, 1064587, $305, $305.96, $291.68
06/13/2017, $301.69, 1296250, $309.87, $310.53, $300.51
06/12/2017, $306.46, 1390424, $301.53, $309.37, $296.5
06/09/2017, $303.62, 2165197, $315.09, $320.4, $297.26
06/08/2017, $313.64, 2604151, $320.35, $323.1, $308.26
06/07/2017, $314.66, 1933436, $303, $314.99, $301.01
06/06/2017, $302.88, 1814952, $293.73, $305, $293.53
06/05/2017, $293.53, 1002917, $292.56, $299.46, $292.01
06/02/2017, $291.67, 602147, $287.45, $291.77, $286.15
06/01/2017, $288.57, 787073, $285.19, $288.61, $283.79
05/31/2017, $284.78, 1208686, $288.52, $289.6402, $282.245
05/30/2017, $288.46, 920456, $292.02, $294.25, $286.0304
05/26/2017, $292.35, 718062, $293.46, $297.525, $291.9201
05/25/2017, $293.4, 1482664, $291.8, $296.6124, $290
05/24/2017, $288.61, 1398086, $291.82, $293.639, $283.61
05/23/2017, $292.28, 1420395, $296.69, $301.82, $291.03
05/22/2017, $293.68, 1763884, $289.61, $296.88, $287.92
05/19/2017, $286.75, 1333148, $285, $290.965, $283.5655
05/18/2017, $282.74, 1649252, $280.97, $289.13, $276.2
05/17/2017, $283.02, 2327632, $285.8, $286.8, $278.5
05/16/2017, $289.7, 1843468, $284.99, $295.33, $284
05/15/2017, $284.25, 1729848, $272.47, $286.67, $271.29
05/12/2017, $271.29, 1618027, $277.25, $279.47, $270.31
05/11/2017, $276.76, 3547972, $287.88, $289.7, $271.34
05/10/2017, $279.05, 2208417, $275.27, $281.87, $274.32
05/09/2017, $271.9, 1367902, $270, $275.51, $270
05/08/2017, $268.95, 906111, $263.5, $269.78, $262
05/05/2017, $264.5, 1051787, $265, $266.45, $259.06
05/04/2017, $265.34, 840536, $270.99, $270.99, $264.32
05/03/2017, $268.37, 724005, $266.04, $269.37, $265.04
05/02/2017, $265.59, 959402, $272.03, $272.45, $264.91
05/01/2017, $269.81, 572156, $265.36, $271.04, $265.36
04/28/2017, $265.39, 819561, $266.7, $266.8499, $261.31
04/27/2017, $265.69, 1134236, $266.9, $271.24, $264.7946
04/26/2017, $265.4, 1679406, $278.58, $278.8, $265.07
04/25/2017, $277.96, 1058658, $276.18, $278.815, $274.36
04/24/2017, $274.14, 1282585, $272.69, $275.55, $271.86
04/21/2017, $268.97, 977640, $268.11, $269.54, $265.46
04/20/2017, $266.14, 747506, $264.5, $266.53, $262.01
04/19/2017, $262.88, 1406591, $263.47, $264.99, $255.64
04/18/2017, $264.2, 1087236, $266.12, $268, $261.38
04/17/2017, $266.22, 546917, $266.02, $268.154, $265.31
04/13/2017, $265.68, 959709, $265, $267.3474, $262.72
04/12/2017, $265.43, 972808, $268.75, $271.89, $264.35
04/11/2017, $268, 1269341, $272.55, $275.8799, $267.6101
04/10/2017, $272.33, 918579, $277.88, $278.91, $271.501
04/07/2017, $277.22, 781596, $274.99, $280, $273.51
04/06/2017, $276.01, 790886, $277.63, $279.17, $273
04/05/2017, $276.46, 1466782, $275.19, $282.35, $272.52
04/04/2017, $273.09, 1648271, $284.77, $286.3, $271.57
04/03/2017, $285.22, 861435, $283.34, $286.88, $283.301
03/31/2017, $284, 795704, $282, $285.69, $280.35
03/30/2017, $282.35, 1017819, $284.31, $286.5, $282.13
03/29/2017, $283.32, 972411, $289.83, $290.17, $282.76
03/28/2017, $289.35, 675931, $291.75, $292.81, $288.87
03/27/2017, $289.25, 880579, $285.56, $292.63, $285.04
03/24/2017, $288.98, 878653, $287.08, $290.88, $285.97
03/23/2017, $286.27, 946555, $286.57, $290.2, $284.36
03/22/2017, $286.19, 1083378, $283.65, $287.84, $280.3101
03/21/2017, $282.67, 1143237, $295.95, $298.3925, $281.64
03/20/2017, $294.12, 1292321, $291.5, $296.75, $291.05
03/17/2017, $291.5, 1372601, $286.17, $292, $285.01
03/16/2017, $283.27, 879578, $288.4, $288.44, $282.9157
03/15/2017, $286.86, 808430, $288.96, $289.43, $284.4101
03/14/2017, $289.44, 744835, $286.6, $289.95, $286.13
03/13/2017, $289.85, 996472, $290.95, $290.99, $285.884
03/10/2017, $289.4, 678260, $291.3, $291.62, $288
03/09/2017, $291.27, 745972, $290, $292.41, $288.58
03/08/2017, $291.44, 850146, $294.6, $296.5, $290.79
03/07/2017, $292.08, 905183, $290.71, $294.5, $289.06
03/06/2017, $292.28, 902160, $294, $294.05, $287.26
03/03/2017, $293.47, 1028603, $288.5, $294.74, $287.2
03/02/2017, $289.38, 2312657, $298.5, $300, $284.5
03/01/2017, $302.58, 1449249, $307.52, $308.6596, $296.21
02/28/2017, $305.06, 1163586, $302.92, $308.5, $302.01
02/27/2017, $301.76, 1055513, $297.56, $306.785, $297.5143
02/24/2017, $299.93, 1727083, $297, $306.6199, $295.61
02/23/2017, $298.99, 2422726, $305, $305.42, $287.51
02/22/2017, $304.07, 2241459, $293.54, $307.79, $292.16
02/21/2017, $293.44, 1264624, $296.3, $297.5, $290.02
02/17/2017, $297.25, 1956785, $295.74, $297.93, $289.38
02/16/2017, $298.73, 3736208, $283.39, $299.68, $278.8
02/15/2017, $261.85, 1136475, $258.99, $263.05, $256.21
02/14/2017, $256.12, 1094258, $260.55, $261.289, $254
02/13/2017, $260.78, 1127744, $258.78, $261.66, $252.545
02/10/2017, $257.42, 1397072, $261.23, $261.43, $256.19
02/09/2017, $257.56, 2341522, $265.84, $265.84, $256.68
02/08/2017, $265.52, 1237767, $259.27, $266.15, $258.23
02/07/2017, $258.03, 671710, $260.04, $260.82, $255.51
02/06/2017, $258.67, 1091018, $254.25, $263.33, $253.01
02/03/2017, $255, 565911, $256.86, $257, $253.6655
02/02/2017, $255.99, 682160, $252.4, $256.31, $250.141
02/01/2017, $253.82, 670127, $256.39, $256.7599, $250.85
01/31/2017, $253.9, 453649, $249.6, $254.09, $248.32
01/30/2017, $250.49, 399646, $250.36, $251.86, $248.29
01/27/2017, $252.89, 355545, $251.3, $253.17, $249.28
01/26/2017, $251.94, 818640, $252, $252.46, $245.83
01/25/2017, $251.59, 683336, $255.99, $256, $250.71
01/24/2017, $254.45, 1307136, $252.99, $257.68, $248.7
01/23/2017, $248.59, 1096550, $242.09, $250.11, $242.01
01/20/2017, $242.34, 959170, $239.21, $244.4, $239.21
01/19/2017, $238.98, 637513, $236.31, $240.39, $236.08
01/18/2017, $235.78, 1207557, $241.63, $243.95, $233.5
01/17/2017, $243.08, 1171792, $239.47, $243.96, $235.71
01/13/2017, $237.68, 686379, $236.79, $239.49, $233.6201
01/12/2017, $235.43, 954250, $238.9, $239.15, $232.14
01/11/2017, $239.27, 664913, $237.45, $241.75, $235.63
01/10/2017, $239.98, 1233707, $237.95, $243.97, $236.61
01/09/2017, $234.9, 1132899, $227.81, $236.49, $227.46
01/06/2017, $226.96, 782648, $229.42, $230.25, $225.27
01/05/2017, $229.21, 2168422, $219.85, $230.71, $219.8
01/04/2017, $218.7, 1120458, $220, $221.19, $216.894
01/03/2017, $218.16, 798082, $219.38, $220.3, $215.63
12/30/2016, $215.34, 677177, $222.55, $223, $214.75
12/29/2016, $223, 441203, $224.32, $224.935, $221.68
12/28/2016, $223.92, 547098, $226.57, $228.48, $223.13
12/27/2016, $223.99, 561985, $224.5, $228.8, $223.5058
12/23/2016, $223.67, 858081, $216, $224.93, $216
12/22/2016, $217.1, 778687, $221.51, $221.9, $216.15
12/21/2016, $223.12, 1283171, $217.47, $226.24, $216.77
12/20/2016, $216.9, 454472, $217, $218.97, $215.47
12/19/2016, $216.77, 1025904, $213.21, $218.03, $211.11
12/16/2016, $213.05, 1141356, $213.99, $218.5, $212.63
12/15/2016, $213.33, 859969, $215.01, $218.35, $212.4001
12/14/2016, $217.49, 995638, $219.36, $223.02, $216.83
12/13/2016, $220.46, 992334, $218.58, $226.1, $216.6
12/12/2016, $218.58, 1697024, $219, $219.68, $211.44
12/09/2016, $223.55, 590753, $225.9, $227.42, $221.76
12/08/2016, $225.21, 927356, $222.7, $227.39, $220.33
12/07/2016, $223.16, 1131215, $222.77, $224.88, $218.62
12/06/2016, $222.65, 854279, $226.6, $226.6, $219.06
12/05/2016, $226.17, 847652, $217, $226.88, $216.945
12/02/2016, $220.59, 834840, $217.57, $221.58, $215.67
12/01/2016, $217.82, 1212338, $225.11, $225.8399, $215.01
11/30/2016, $224.1, 1074111, $230.7, $234.7, $223.86
11/29/2016, $230.04, 1015312, $231.16, $233.36, $227.17
11/28/2016, $231.78, 1720200, $230.49, $235.98, $228.63
11/25/2016, $227.09, 1161223, $233.08, $233.88, $223.19
11/23/2016, $231.58, 875430, $231.27, $233.7, $229.14
11/22/2016, $231.82, 796669, $235.11, $236.91, $231.02
11/21/2016, $234.16, 780421, $231.11, $237.24, $231.07
11/18/2016, $230.81, 761159, $237.04, $239.62, $229.86
11/17/2016, $236.83, 954238, $230.13, $237.14, $229.61
11/16/2016, $230.13, 862100, $226.31, $231.98, $223.83
11/15/2016, $228.1, 1717427, $227.61, $232.9, $225.56
11/14/2016, $217.91, 1961558, $234.27, $235.61, $216.39
11/11/2016, $234.57, 2844504, $229.01, $235.88, $218
11/10/2016, $228.62, 4626713, $239.76, $252.0975, $224.71
11/09/2016, $251.86, 1570051, $241.45, $255.7, $240.664
11/08/2016, $248.96, 876501, $251, $251.9, $247
